Title,Price,Area,Location,Listing ID,Last Updated,Property Type,Width,Length,Bedrooms,Bathrooms,Floors,Position,Direction,Alley Width,Road Type,Description,Latitude,Longitude,VIP Account,Avatar,Agent Role,Agent Name,Agent Listing Count,Province,Property Type Slug,Scraped At,Last Updated Date
"🔥 Giảm 350tr Nhà 2 M.Hẻm 4 tầng Thống Nhất GV, 73m2, 4.2x18m",7900.0,73.0,"Phường An Hội Đông,TP. Hồ Chí Minh(Mới)",1143358.0,1 tháng trước,Nhà riêng,4.0,18.0,6.0,5.0,4.0,Trong hẻm,Nam,4.0,Đường nhựa,"🔥 Giảm 350tr Nhà 2 M.Hẻm 4 tầng Thống Nhất GV, 73m2, 4.2x18m- Nhà 1 trệt, 1 Lửng, 2 lầu, 2 S.Thượng, 1 Tiểu cảnh- 6PN, 5WC, PK, Bếp, B.Công- SHR (ODT), đã HC (sàn 236m2)- Đường 4m, 300m ra Thống NhấtGiá 8.25 => 7.9 tỷ 🔥 (TL)Hướng: N-BMã tin ❤️: L709Youtube: @KLongRVMovie: https://youtu.be/OJpnpChiS6k[Hỗ trợ check QH, chặn GD]",10.841575,106.666753,False,0,Môi giới,Lê Quang Long,193.0,tp-ho-chi-minh,nha-mat-pho-mat-tien,2025-09-30 18:44:34,31/08/2025 18:44
Bán đất 280.1m² 590 triệu tại Xã Long Hoà Huyện Dầu Tiếng,590.0,280.1,"Xã Long Hòa,TP. Hồ Chí Minh(Mới)",1213324.0,1 tháng trước,Đất,,,,,,,,,,,11.322412855953,106.47847426646,False,0,Môi giới,Đông Khả Huyên,226.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 19:37:03,31/08/2025 19:37
Bán đất 90m² 4.1 tỷ tại Xã Nhơn Đức Huyện Nhà Bè,4100.0,90.0,"Xã Hiệp Phước,TP. Hồ Chí Minh(Mới)",1257941.0,2 giờ trước,Đất,5.0,18.0,,,,Trong hẻm,,9.0,,"Đi Úc, bán đất 90m2 sát MT Lê Văn Lương, HXH, gần cầu Long KiểnDiện tích: 5x18m = 90m2Giá chỉ 4.1 tỷMặt tiền đường 9m, hẻm chính 1 sẹc, cách Lê Văn Lương chỉ 50mPháp lý: Sổ hồng riêng, xây dựng tự doChỉ 5 phút đến: trung tâm văn hóa Nhà Bè, chợ Long Kiển, siêu thị Coop Mart, 3 trường Đại Học, trường mầm non Hướng Dương, trường Hai Bà Trưng, Lê Lợi….Và 10 phút đến: Trung tâm Quận 7, Phú Mỹ Hưng, hoặc đi Bình Chánh, Quận 8, Nguyễn Văn Linh qua cầu Cây Khô. Gần cao tốc Bến Lức – Long Thành – Dầu Giây. Thuận tiện đi miền Tây và miền Đông các tỉnh lân cận.Liên hệ em Thắng gặp chủ làm việc",10.679344345495,106.69895866024,False,1,Chính chủ,MINH THẮNG,312.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 19:20:27,30/09/2025 17:20
Giỏ hàng ch 2pn+2wc giá tốt nhất the privia cam kết giá thật đã có sổ hồng xem nhà 24/7,405000.0,68.0,"Đường An Dương Vương,Phường  An Lạc,Quận Bình Tân,TP. Hồ Chí Minh",1309011.0,2 tháng trước,Căn hộ chung cư,,,2.0,2.0,,,,,,"Giỏ hàng căn 2PN, tốt nhất - giá all in 102% + thuế phí sang nhượng - đã có sổ hồng.- Căn 2pn+2WC-64m² giá 3.950 tỷ (đã có sổ)- Căn 2pn+2WC-68m² giá 4.050 tỷ (đã có sổ)- Căn 2pn+2WC-69m² giá 4.150 tỷ (đã có sổ)- Căn 2pn+2WC-69m² Góc giá 4.250 tỷ (đã có sổ)Hỗ trợ vay ngân hàng với lãi suất cực kì ưu đãi lên đến 80% giá trị căn hộ.* Hotline:  - Em Uyên để được tư vấn và xử lý hồ sơ cho Quý khách hàng.Tiện ích đẳng cấp nhất khu vực: BBQ, gym, yoga, phòng đọc sách, bi lắc, bóng bàn, hồ bơi, khu vui chơi trẻ em, khuôn viên cây xanh và các tiện ích khác.Căn hộ mới 100%.* Bàn giao nội thất CĐT:- Full tủ bếp trên và dưới, mặt đá, kính ốp, chậu rửa và vòi nhập khẩu Tây Ban Nha (Malloca).- Full thiết bị nhà vệ sinh nhập khẩu từ Đức (Hafele).- Sàn gạch phòng khách, phòng ngủ sàn gỗ An Cường.* Privia được quản lý & vận hành bởi CBRE - đơn vị quản lý hàng đầu tại Việt Nam.Dự án mới cực kì sạch sẽ, an ninh 24/24 đảm bảo an toàn cho toàn cư dân.Xem thêm",,,False,0,Môi giới,Thu Uyên Homes,6.0,tp-ho-chi-minh,can-ho-chung-cu,2025-09-30 21:25:33,01/08/2025 21:25
"Đất đẹp ngay gần TT Thương Mại, giá chỉ 1,95Tỷ, Trường Thọ, Thủ Đức, sổ riêngz",1950.0,70.0,"Phường Trường Thọ,Quận Thủ Đức,TP. Hồ Chí Minh",1213141.0,5 tháng trước,Đất,4.5,15.5,,,3.5,Đường chính,,13.0,Đường nhựa,"Bán đất Đường 11, P. Trường Thọ, Thủ Đức.- Vị trí: Nằm trong khu dân cư cao cấp Centerhome Riverside (lô số 5) - số 218 đường 11, Trường Thọ, ngay ngã 3 Đường Số 2 và Số 1. Đường trước nhà 7m, vỉa hè 2 bên, hệ thống điện âm.- Diện tích: 70m² (ngang 4,5m). Đất thuộc quy hoạch đất dân cư hiện hữu, xây nhà hoàn công bình thường), được xây dựng trệt + lửng + 2 lầu + tum.- Hướng: Đông Bắc.- Giá: 1,95 tỷ TL.- Pháp lý: Sổ hồng chính chủ.",,,False,1,Chính chủ,Thiên Hải,120.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 20:48:15,03/05/2025 20:48
Bán nhà mặt tiền đường đình tân khai vị trí kinh doanh đa ngành nghề,5800.0,56.0,"Đường Đình Tân Khai, Phường Bình Trị Đông,Phường Bình Trị Đông,Quận Bình Tân,TP. Hồ Chí Minh",1551224.0,10 giờ trước,Nhà riêng,4.0,17.0,2.0,2.0,2.0,Đường chính,,,,"Bán nhà mặt tiền đường Đình Tân Khai vị trí kinh doanh đa ngành nghề.Giá bán: 5.8 tỷ.Đình Tân Khai, Bình Trị Đông, Bình Tân.Diện tích: 56m² (ngang 4m x dài 17m).Kết cấu: 1 trệt 1 lầu, gồm 2 phòng ngủ, phòng khách, bếp, 2 WC.Vị trí: Mặt tiền đường Đình Tân Khai, sầm uất, đường thông thuận tiện kinh doanh buôn bán nhiều ngành nghề hoặc cho thuê.Tiện ích xung quanh: Gần chợ, trường học, siêu thị, ngân hàng, khu dân cư đông đúc.Pháp lý: Sổ hồng riêng, sang tên nhanh gọn.Nhà phù hợp để ở kết hợp kinh doanh, hoặc đầu tư cho thuê sinh lời cao.Liên hệ:  Nương dẫn xem nhà và gặp chủ chốt giá tốt nhất.Xem thêm",,,False,0,Môi giới,Lê Thị Kiều Nương,4.0,tp-ho-chi-minh,nha-mat-pho-mat-tien,2025-09-30 18:45:39,30/09/2025 08:45
"Nhà riêng bán tại huỳnh tấn phát, tân phú, quận 7, hcm, 8,2 tỷ, 105m2 hàng hiếm!",8200.0,105.0,"Đường Huỳnh Tấn Phát,Phường Tân Phú,Quận 7,TP. Hồ Chí Minh",1544600.0,4 ngày trước,Nhà riêng,4.7,,4.0,4.0,,Đường chính,,,,"Nhà riêng này tọa lạc tại đường Huỳnh Tấn Phát, Phường Tân Phú, Quận 7, TP.HCM, là một cơ hội hấp dẫn cho những ai đang tìm kiếm một không gian sống lý tưởng.- Diện tích rộng 105m² với thiết kế 2 căn nhà 2 tầng, 1 căn chủ ở 4PN và 4WC, 1 căn cho thuê 30m². không gian thoáng đãng.- Nội thất đầy đủ tiện nghi, bao gồm điều hòa, tủ lạnh, giường...- Pháp lý đầy đủ, sổ hồng, tạo sự yên tâm cho người mua.- Mặt tiền 4.7m, lý tưởng cho những ai có nhu cầu kinh doanh hoặc mở văn phòng.- Phong thủy tốt, mang lại tài lộc cho gia chủ.+ Giao thông thuận tiện gần các đường Phạm Hữu Lầu, Hoàng Quốc Việt, Nguyễn Lương Bằng, Nguyễn Văn Linh, Cách khu chế xuất Tân Thuận 4 km, Trung tâm quận 1 chỉ 10 phút đi xe.Khu vực xung quanh:+ Gần siêu thị Bách Hóa Xanh, Finelife Riviera Point. Siêu thị Coopmart Huỳnh Tấn Phát.+ Chỉ vài phút đến Phú Mỹ Hưng.+ Dễ dàng tiếp cận các trường mầm non như Ngôi Nhà Mơ Ước, Kids World 1, tiểu học Tân Phú, Phú Mỹ, Nguyễn Văn Hưởng, Trung học cơ sở Hoàng Quốc Việt, THPT Ngô Quyền và các trường đại học gần đó.+ Gần các bệnh viện lớn như Bệnh viện Tim Tâm Đức, Bệnh viện FV.Để biết thêm thông tin chi tiết và đặt lịch xem nhà, vui lòng liên hệ Nguyễn  Dự qua số điện thoại .Xem thêm",,,False,0,Môi giới,Hữu Dự Nguyễn,7.0,tp-ho-chi-minh,nha-mat-pho-mat-tien,2025-09-30 18:48:00,26/09/2025 18:48
"Đất mặt tiền tx31 thới an, quận 12 shr giá cực hấp dẫn chỉ từ 12 đến 16.8 tỷ full thổ cư",16800.0,407.0,"Đường Thạnh Xuân 31,Phường Thới An,Quận 12,TP. Hồ Chí Minh",1461552.0,3 tuần trước,Đất,7.0,37.0,,,,Đường chính,,,Đường nhựa,"Bán đất mặt tiền đường nhựa TX31, Phường Thới An, Quận 12.Giao thông thông suốt, khu dân cư sầm uất.Thích hợp xây dựng văn phòng công ty, kho xưởng logistics, căn hộ dịch vụ, shophouse.- Diện tích & giá:7mx37m, full thổ cư Giá 12 tỷ.11mx37m, full thổ cư Giá 16,8 tỷ.- Pháp lý: Sổ hồng riêng, công chứng sang tên ngay.- Làm việc trực tiếp chính chủ.Liên hệ: .Xem thêm",,,False,0,Môi giới,Bùi Thanh,18.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 20:04:21,09/09/2025 20:04
"Chỉ từ 2.6 tỷ căn hộ cao cấp nằm cạnh trường đh rmit phú mỹ hưng, trả góp không lãi suất 2 năm",26000.0,48.0,"Đường Lê Văn Lương,Xã Nhơn Đức,Huyện Nhà Bè,TP. Hồ Chí Minh",1305894.0,2 tháng trước,Căn hộ chung cư,,7.0,1.0,,,,,,,"Sở hữu hộ khẩu Nam Sài Gòn chỉ với 600 triệu!Bạn đã từng nghĩ sống chuẩn resort giữa lòng Nam Sài Gòn là điều xa xỉ? Khải Hoàn Prime sẽ khiến bạn thay đổi suy nghĩ!- Căn hộ liền kề 5 trường đại học lớn chỉ 5 - 10 phút di chuyển: Rmit, Tôn Đức Thắng, TDTT, ĐH Mở, ĐH TNMT ưu tiên mua đầu tư cho thuê hoặc mua cho con đi học đại học.- Căn hộ ven sông liền kề Phú Mỹ Hưng, nơi giá trị sống chạm đỉnh với loạt tiện ích chuẩn resort:- Hồ bơi muối khoáng 810m² Thả mình thư giãn trong làn nước khoáng tinh khiết.- Quảng trường ánh sáng 1.000m Điểm nhấn kiến trúc độc đáo, đẳng cấp.- Sân Pickleball ven sông Trải nghiệm môn thể thao thời thượng.- Sky Garden 300m mỗi tháp Không gian xanh riêng tư, nâng tầm chất sống.- Thiết kế căn hộ tối ưu không gian, đa dạng diện tích:- 1PN +: 45.8 - 46.54m - 48m² - 56.3m².- 2PN: 62.75m², 80m² (có căn hộ sân vườn, balcony dài 7m).- 3PN: 80.9m², 90.3m².- Thanh toán linh hoạt sở hữu dễ dàng.- Chỉ 20% nhận nhà tương đương 600 triệu.- HDBank hỗ trợ vay 70% ân hạn gốc & miễn lãi 24 tháng.- Nam Sài Gòn Vị trí đắc địa, tiềm năng tăng giá vượt trội!- Liên hệ ngay:  để nhận bảng giá & ưu đãi đặc biệt!Xem thêm",,,False,0,Môi giới,Phòng Kinh Doanh Địa Ốc Hưng Thịnh,28.0,tp-ho-chi-minh,can-ho-chung-cu,2025-09-30 21:25:57,01/08/2025 21:25
"GĐ bán nhà 1 trệt 1 lầu 1 TUM giá 2 tỷ 450 triệu, DT 5x20m, Phan đăng lưu, CHÁNH HIỆP, TPHCM",2450.0,120.0,"Phường Chánh Hiệp,TP. Hồ Chí Minh",1542920.0,4 ngày trước,Nhà riêng,4.0,,3.0,3.0,2.0,Trong hẻm,Đông Nam,50.0,,"Trả trước 1 tỷ nhận nhà.Bán nhà cách mặt tiền đường 50m Phan Đăng Lưu, Tân An, Bình Dương.Diện tích: 120m², 3PN 3WC bếp hiện đại.Mặt tiền 5m, đường 6m, hẻm xe hơi, có sân đậu ô tô.Hướng cửa Tây Bắc, ban công Đông Nam, thoáng sáng.Giá: 2,45 tỷ.Hỗ trợ vay 50 - 70% LS ưu đãi 5.5%.Gần BV Hoàn Mỹ, UBND, Đại Nam, cầu Phú Cường.LH: Nghĩa Trần (Zalo/Inbox) để xem nhà thực tế. 0913479214",,,False,1,Chính chủ,Nghĩa Trần,5.0,tp-ho-chi-minh,nha-mat-pho-mat-tien,2025-09-30 18:40:02,26/09/2025 18:40
"(B545) Đất mặt tiền Bến Than, xã Hòa Phú, dt 878m2, thổ cư 783m2, giá 17 tỷ 500",17500.0,878.0,"Xã Bình Mỹ,TP. Hồ Chí Minh(Mới)",1512202.0,1 ngày trước,Đất,17.0,50.0,,,,,Tây Bắc,,,"Đất mặt tiền Bến Than, xã Hòa Phú (nay là xã Bình Mỹ):- Diện tích : 878m2 = 17m x 50m, thổ cư 783m2, đất ở hiện hữu- Đã tách 3 sổ riêng, có bán lẻ từng sổ- Giá : 17 tỷ 500 thương lượng (B545)- LH: 090 266 0617 zalo (Số chứng chỉ : HCM-0007228)",10.967032,106.611977,False,1,Môi giới,Loan (Số chứng chỉ : HCM-0007228),1126.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 19:00:28,29/09/2025 19:00
"Chỉ 200 triệu vốn sở hữu ngay căn hộ 1pn + đẹp như mơ, full nội thất , vay ngân hàng 2,3 tỷ dễ dàng",25000.0,47.0,"Phường Long Bình,Quận 9,TP. Hồ Chí Minh",1357818.0,2 tháng trước,Căn hộ chung cư,,,1.0,,,,,,,"Phân khu The Beverly Solari Vinhomes Grand Park!Căn hộ 1PN + lý tưởng cho người trẻ hiện đại, đầu tư hay ở đều siêu lời!Diện tích: 47m² Thiết kế 1PN + linh hoạt: Làm phòng làm việc, phòng trẻ em, hoặc kho tiện lợi.Giá bán: 2,5 tỷ bao hết phí! Không phát sinh chi phí ẩn.Pháp lý: Hợp đồng mua bán (HĐMB) minh bạch, sẵn sàng sang tên.Ngân hàng hỗ trợ: Vay Vietcombank lên đến 2,3 TỶ thủ tục nhanh, lãi suất tốt.Tình trạng nội thất: Có sẵn bếp, rèm, tủ quần áo, kệ tivi chỉ việc dọn vào ở ngay.View ngoại khu thoáng mát Đón nắng đón gió cả ngày.Liên hệ xem nhà ngay: .Xem thêm",,,False,1,Môi giới,Thanh Tuấn,2.0,tp-ho-chi-minh,can-ho-chung-cu,2025-09-30 21:20:04,01/08/2025 21:20
Chủ gửi bán gấp căn hộ 1pn vinhomes grand park q9 giá mềm nhất khu vực,2090.0,44.0,"Phường Long Bình,Quận 9,TP. Hồ Chí Minh",1512014.0,2 tuần trước,Căn hộ chung cư,,,1.0,1.0,,,Tây Nam,,,"Chính chủ gửi bán căn S2.05350xxx click để xemm², kết cấu 1pn 1wc + nhà trốngHướng Tây NamGiá 2.150ty btpĐã có sổKhông vayNhà đang cho thuê 4tr9Có bán vay. Nếu khách mua tiền mặt thì giá 2.090 tỷ( giá không thương lượng )Liên hệ:Xem thêm",,,False,0,Môi giới,Thu Hương,2.0,tp-ho-chi-minh,can-ho-chung-cu,2025-09-30 20:57:20,16/09/2025 20:57
Bán gấp lô đất ngay đh sư phạm kỹ thuật hoàng diệu 2 ngã tư thủ đức,8500.0,113.0,"đường Số 907,Phường Linh Trung,Quận Thủ Đức,TP. Hồ Chí Minh",1471915.0,3 tuần trước,Đất,5.0,,,,,Đường chính,,,,"Chủ gửi bán lô đất  gần trường sư phạm kỹ thuật - đại học ngân hàng- diện tich 112 m². Ngang 5 m vuông vức- giá bán 8.5 tỷ  thương lượng- tiện ích đầy đủ trong khu vực , chợ , trường học  các cấp-  đường trước nhà m² ô tô ra vào thoả mái- liên hệ em Nam để nhận thêm chi tiếtNamvobds nhận ký gửi nhà đất Thủ Đức - Quận 9Xem thêm",,,False,1,Môi giới,Vo van nam,15.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 20:01:02,09/09/2025 20:01
Lô đất có 1 không 2 190m2 ngang 5 dài 38 giá chỉ 760 triệu thương lượng,760.0,190.0,"Đường Giáp Hải,Xã Tân An Hội,Huyện Củ Chi,TP. Hồ Chí Minh",1316588.0,2 tháng trước,Đất,5.0,38.0,,,,Đường chính,,,,"🎀 190m2 có 760tr. giá đẹp có 1 không 2. sổ hồng riêng. Tân An Hội,  Củ Chi❗️ Chủ nhà cần tiền gấp nên mới được giá này. chứ giá đẹp như này kiếm ở đâu radiện tích ( 5x38 ). bề mặt đường rộng 10m oto xa tải tránh nhau . vị thế đường xá đẹpNằm tại trục đường Phạm Thị Than, gần nhiều công ty, chợ và các khu du lịch.. dân cư hiện hữu🎗️ 760tr. sổ hồng riêng. công chứng nhanh- Khách thiện chí bớt lộcĐi xem liên hệ em",,,False,0,Môi giới,Tân,1.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 20:34:29,01/08/2025 20:34
BDS HVL BÁN LÔ 7x19m 2MT KDC 10ha Q2 TRỤC 20m giá tốt,12000.0,100.0,"Phường Bình Trưng Đông,Thành phố Thủ Đức,TP. Hồ Chí Minh",1372544.0,2 tháng trước,Đất,7.0,19.0,,,,Đường chính,,20.0,,"BDS HVL BÁN LÔ 7x19m 2MT KDC 10ha Q2 TRỤC 20m giá tốtBán Lô Góc 7x19m=100m2 đường 20mKhu 10ha Nguyễn Duy Trinh Bình Trưng Đônggiá 12 tỷ SHR công chứng ngay.#phướcbình #villapark #melosa #lucasta #merita #riovista #giahòa #khang điền #anthiênlý #parkriverside #thảonguyênsàigòn #saigonhill #khangan #namlong #điềnphúcthành #Rosita #đôngtăngLong #dragonvillge #megavillge #liênphường #đỗxuânhợp #lêvănviệt #verosa #classia #rivieracove #lakeview #garland #hoja #muabánbấtđộngsản #quận9 #thủđức #quận2 #thạnhmỹlợi #thảođiền #đảokimcương #thảođiền #villathủthiêmLiên Hệ:  Mr Trần Mạnh Hùng: 0941260130 - 0981260130CÔNG TY TNHH ĐẦU TƯ VÀ XÂY DỰNG ĐỊA ỐC HÙNG VĨAdd: 75 Đường 14, KDC Phước Bình, Thủ Đức City, HCMC- Nhận Ký gửi  Mua Bán và Cho Thuê BDS Thành phố Thủ Đức.- Dịch vụ liên kết với  Công ty Cổ phần V-LINK: Tư vấn Thẩm định giá - Tư vấn đầu tư dự án - M&A - Nghiên cứu thị trường.",,,False,1,Môi giới,Công Ty TNHH Đầu Tư Và Xây Dựng Địa Ốc Hùng Vĩ,1704.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 20:28:31,01/08/2025 20:28
♥️♥️♥️Nhà Đẹp SHR Sang Tên Ngay P.Phú Nhuận Bán Nhanh.♥️♥️♥️,7300.0,38.0,"Phường Phú Nhuận,TP. Hồ Chí Minh",1547436.0,2 ngày trước,Nhà riêng,3.5,,3.0,4.0,,,,,,"♥️♥️♥️Nhà Đẹp SHR Sang Tên Ngay P.Phú Nhuận Bán Nhanh.♥️♥️♥️✅XH đậu cửa ngày đêm trước nhà rộng rãi khu an ninh, yên tĩnh dân trí cao giao thông thuận lợi tiện ích đầy đủ xung quanh✅Sẵn sàng giao dịch ngay SHR hoàn công đủ giá chỉ 7.3 tỷ TL✅Nhà kiên cố 3 tầng có sân thượng PK bếp 3PN 4WC📞0909813198 Nhanh chóng hỗ trợ xem nhà ngay, giao dịch & vay NH – [♥️Nhận KG Mua Bán, Cho Thuê BĐS SG♥️]",,,False,1,Môi giới,Ms.Lan (SGRE),1353.0,tp-ho-chi-minh,nha-mat-pho-mat-tien,2025-09-30 18:46:28,28/09/2025 18:46
"Bán chung cư lê thị riêng 58m2, giá 2,7 tỷ 2pn, nhà mới gần công viên q10 hcm",2700.0,58.0,"Đường Lê Thị Riêng,Phường 15,Quận 10,TP. Hồ Chí Minh",1521766.0,2 tuần trước,Căn hộ chung cư,,,2.0,1.0,,,,,,"Bán căn hộ chung cư Lê Thị Riêng, Cư Xá Bắc Hải, Quận 10, Tp. Hồ Chí Minh.Lợi thế căn hộ trung tâm Quận, thuận lợi đi các Quận trung tâm, bến xe, sân bay, và đặc biệt gần công viên, nơi diễn ra các hoạt động, giao lưu văn hoá nghệ thuật thương mại...+ Căn hộ 2PN, 1WC, diện tích 58m², giá chỉ 2,7 tỷ VND.+ Nội thất đầy đủ: Điều hòa, tủ lạnh, giường, bàn ghế...+ Pháp lý đầy đủ, sổ hồng.+ Phong thủy tốt, mang lại tài lộc cho gia chủ.- Địa điểm xung quanh.+ Gần bệnh viện Thống Nhất, bệnh viện Trưng Vương, bệnh viện Nhi Đồng 1.+ Công viên Quận 10, công viên Văn Hóa Lê Thị Riêng.+ Siêu thị Nhân Văn, siêu thị mẹ bầu & em bé Con Cưng.+ Trường mầm non Sóc Nâu - Quận 10.Liên hệ ngay để được tư vấn miễn phí: Vũ - .Xem thêm",,,False,0,Môi giới,Tuấn Anh,3.0,tp-ho-chi-minh,can-ho-chung-cu,2025-09-30 20:54:02,16/09/2025 20:54
Bán toà nhà siêu vip 8 tầng sát mặt tiền hẻm xe tải 75 chdv,52000.0,200.0,"Đường Quang Trung,Phường 11,Quận Gò Vấp,TP. Hồ Chí Minh",1540420.0,6 ngày trước,Nhà riêng,8.0,24.0,,,1.0,Trong hẻm,,,Đường nhựa,"CHDV 8 tầng HXT sát ngay mặt tiền - 75 phòng có thang máy - vip Quang Trung - dòng tiền khoán 280/tháng.Vị trí đẹp: Hẻm nhựa 10m, cách MT Quang Trung 5m, gần chợ Hạnh Thông Tây, hàng xóm Sân bay.Nhà đẹp mới xây, 8 tầng - gồm hầm, trệt, 5 tầng, sân thượng.Ngang 8m, dài 24m nở hậu tài lộc.Gồm 75 phòng khép kín, mỗi tầng 12 phòng mới đẹp.PCCC đầy đủ theo quy định mới.Sổ mới, hoàn công đủ, sẵn sàng.Alo em Thể  xem nhà.Xem thêm",,,False,1,Môi giới,Nguyễn Thị Thể,8.0,tp-ho-chi-minh,nha-mat-pho-mat-tien,2025-09-30 18:49:21,24/09/2025 18:49
Bán đất 150m² 2.22 tỷ tại Phường Thới Hòa Thị xã Bến Cát,2220.0,150.0,"Phường Thới Hòa,TP. Hồ Chí Minh(Mới)",1212270.0,1 tháng trước,Đất,,,,,,,,,,,11.104981604499,106.60629763782,False,0,Môi giới,Lưu anh tuấn,1.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 19:37:04,31/08/2025 19:37
Bán lô góc 2 mặt tiền 14x19 đường 16m giá tốt,20700.0,266.0,"Đường Đào Sư Tích,Xã Nhà Bè,TP. Hồ Chí Minh(Mới)",1532581.0,12 giờ trước,Đất,14.0,,,,1.5,Đường chính,Đông Nam,16.0,,Bán lô góc 2 mặt tiền khu dân cư Đaò Sư Tích. Vị trí mặt tiền đường 16m. Đối diện quỹ đất xây dựng chung cư.- vị trí kinh doanh . Tương lại đối diện chung cư. Quy hoạch xây dựng cao tầng. Hầm + trệt + 4 tấm + tum thang.- sổ hồng công chứng ngay.- giá bán 78tr/m2.Liên hệ 0917456773,10.7065775,106.6948099,False,0,Môi giới,Nguyễn quốc khánh,32.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 19:27:44,30/09/2025 07:27
